ANONYMOUS_1,YEAR,SAMPLE_TRANSFER_DAY,ANONYMOUS_2,AG,AL,B,BA,BE,CA,CD,CO,CR,CU,FE,H2O,K,LI,MG,MN,MO,NA,NI,P,PB,PQINDEX,S,SB,SI,SN,TI,U100,U75,U50,U25,U20,U14,U6,U4,V,V40,ZN,Y_LABEL
2831.0,2008.0,3.0,200.0,0.0,2.0,2.0,1.0,0.0,37.0,0.0,0.0,1.0,263.0,115.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,471.0,1.0,42.0,1227.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,12.0,28.0,824.5,9584.5,0.0,44.3,534.0,0.0
3093.0,2015.0,9.0,200.0,0.0,5.0,143.0,0.0,0.0,3404.0,0.0,0.0,1.0,1.0,5.0,0.0,2.0,0.0,6.0,0.0,0.0,1.0,0.0,186.0,0.0,14.0,9344.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0,19.0,937.0,3469.0,0.0,67.1,238.0,0.0
4895.0,2017.0,2.0,200.0,0.0,2.0,3.0,2.0,0.0,20.0,0.0,0.0,0.0,17.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,463.0,0.0,5.0,1272.0,0.0,4.0,0.0,0.0,1.0,1.0,16.0,24.0,38.0,84.0,470.0,774.0,0.0,52.7,578.0,1.0
2498.0,2013.0,8.0,200.0,0.0,0.0,3.0,0.0,0.0,23.0,0.0,0.0,0.0,8.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,465.0,1.0,5.0,2204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,42.0,120.0,2165.0,6110.0,0.0,47.8,642.0,0.0
2834.0,2011.0,2.0,200.0,0.0,11.0,219.0,0.0,0.0,3242.0,0.0,0.0,2.0,22.0,115.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,209.0,1.0,50.0,10580.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,27.0,170.0,13948.0,26180.0,0.0,65.1,225.0,0.0
4514.0,2016.0,3.0,200.0,0.0,7.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,35.0,13.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,233.0,0.0,15.0,4051.0,0.0,29.0,0.0,0.0,0.0,0.0,3.0,5.0,7.0,49.0,2348.0,27422.0,0.0,57.3,297.0,0.0
2058.0,2012.0,7.0,200.0,0.0,1.0,11.0,0.0,0.0,83.0,0.0,0.0,0.0,193.0,4.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,487.0,2.0,11.0,1213.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,41.0,67.0,204.0,1875.0,14173.0,0.0,44.8,722.0,0.0
5575.0,2017.0,4.0,200.0,0.0,0.0,219.0,0.0,0.0,247.0,0.0,0.0,0.0,5.0,20.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,279.0,0.0,157.0,5855.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,6.0,13.0,65.0,8133.0,48028.0,0.0,55.5,366.0,0.0
2857.0,2020.0,11.0,833.0,0.0,14.0,117.0,0.0,0.0,3204.0,0.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,374.0,0.0,12.0,1121.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,8.0,9.0,98.0,8719.0,33652.0,0.0,54.9,535.0,0.0
2787.0,2013.0,6.0,200.0,0.0,2.0,3.0,0.0,0.0,2431.0,0.0,0.0,0.0,99.0,1.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,471.0,2.0,6.0,1330.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,8.0,684.5,7898.0,18933.5,0.0,43.2,657.0,0.0
1382.0,2009.0,3.0,582.0,0.0,6.0,10.0,2.0,0.0,2505.0,0.0,0.0,1.0,145.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.0,0.0,2.0,1112.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,24.0,1304.0,12968.0,0.0,44.2,621.0,0.0
2439.0,2018.0,7.0,550.0,0.0,7.0,2.0,0.0,0.0,31.0,0.0,0.0,0.0,10.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,392.0,0.0,5.0,2021.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,11.0,18.0,84.0,6045.0,31758.0,0.0,48.1,571.0,0.0
1869.0,2016.0,7.0,200.0,0.0,0.0,128.0,0.0,0.0,57.0,0.0,0.0,0.0,6.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,407.0,0.0,46.0,1646.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,22.0,79.0,2874.0,22496.0,0.0,45.4,625.0,0.0
2212.0,2013.0,6.0,200.0,0.0,389.0,7.0,5.0,0.0,213.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,277.0,0.0,15.0,5158.0,0.0,5.0,0.0,0.0,1.0,1.0,9.0,97.0,157.0,2523.0,24450.0,38562.0,0.0,47.1,356.0,1.0
8584.0,2018.0,4.0,200.0,0.0,5.0,3.0,0.0,0.0,122.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,399.0,1.0,6.0,1627.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,308.0,10413.0,0.0,52.6,626.0,0.0
2918.0,2011.0,26.0,200.0,0.0,3.0,25.0,0.0,0.0,3725.0,0.0,0.0,3.0,178.0,172.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,406.0,1.0,82.0,5637.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,95.0,221.0,591.0,12636.0,20873.0,0.0,53.8,513.0,0.0
2423.0,2018.0,12.0,571.0,0.0,0.0,17.0,0.0,0.0,163.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,462.0,0.0,13.0,1027.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,25.0,738.0,11184.0,0.0,44.5,686.0,0.0
3526.0,2022.0,3.0,1200.0,0.0,2.0,9.0,0.0,0.0,93.0,0.0,0.0,0.0,45.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,252.0,0.0,5.0,4947.0,0.0,4.0,1.0,0.0,2.0,8.0,22.0,27.0,38.0,41.0,1490.0,21887.0,0.0,60.9,280.0,0.0
2624.0,2013.0,4.0,200.0,0.0,0.0,8.0,0.0,0.0,17.0,0.0,0.0,0.0,13.0,6.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,454.0,1.0,28.0,1214.0,0.0,14.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,4.0,100.0,3126.0,0.0,45.4,709.0,0.0
1366.0,2018.0,6.0,200.0,0.0,1.0,126.0,0.0,0.0,3513.0,0.0,0.0,1.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317.0,2.0,7.0,2493.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,21.0,882.0,5744.0,0.0,48.8,585.0,0.0
1138.0,2015.0,50.0,200.0,0.0,3.0,11.0,3.0,0.0,2748.0,0.0,0.0,0.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.0,0.0,6.0,4709.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,57.0,3099.0,0.0,61.3,144.0,0.0
2982.0,2021.0,1.0,200.0,0.0,60.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,5.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,2.0,0.0,613.0,0.0,5.0,1051.0,4.0,1.0,0.0,0.0,0.0,0.0,2.0,11.0,14.0,41.0,571.0,1248.0,0.0,47.2,615.0,1.0
1778.0,2013.0,3.0,200.0,0.0,0.0,90.0,0.0,0.0,431.0,0.0,0.0,1.0,106.0,5.0,0.0,0.0,0.0,3.0,0.0,15.0,1.0,1.0,454.0,2.0,4.0,2893.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,4.0,7.0,41.0,3372.0,28621.0,0.0,52.2,624.0,0.0
1539.0,2008.0,4.0,200.0,0.0,8.0,104.0,1.0,0.0,2836.0,0.0,0.0,0.0,136.0,5.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,470.0,2.0,16.0,1598.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,253.0,3977.0,11126.5,0.0,39.6,642.0,0.0
6812.0,2020.0,10.0,200.0,0.0,2.0,308.0,0.0,0.0,4605.0,0.0,0.0,4.0,3.0,10.0,0.0,2.0,0.0,4.0,0.0,18.0,0.0,0.0,596.0,0.0,58.0,2906.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,20.0,9960.0,48248.0,0.0,64.2,745.0,0.0
2705.0,2015.0,7.0,200.0,0.0,2.0,20.0,0.0,0.0,43.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,65.0,2.0,17.0,8509.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,5.0,198.0,1892.0,0.0,63.1,77.0,0.0
2765.0,2017.0,4.0,550.0,0.0,2.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,18.0,13.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,544.0,1.0,18.0,1419.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,48.0,2135.0,31005.0,0.0,45.2,783.0,0.0
2030.0,2011.0,5.0,200.0,0.0,154.0,163.0,2.0,0.0,36.0,0.0,0.0,1.0,0.0,12.0,0.0,0.0,0.0,3.0,0.0,4.0,2.0,0.0,281.0,0.0,22.0,9821.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,25.0,46.0,53.0,680.0,15391.0,0.0,68.7,340.0,1.0
6819.0,2018.0,6.0,200.0,0.0,3.0,2.0,0.0,0.0,3159.0,0.0,0.0,0.0,21.0,5.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,135.0,0.0,27.0,5254.0,0.0,2.0,0.0,0.0,1.0,3.0,171.0,228.0,231.0,848.0,18898.0,28591.0,0.0,56.6,163.0,0.0
2400.0,2015.0,4.0,200.0,0.0,2.0,62.0,0.0,0.0,3173.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,476.0,1.0,5.0,1454.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.0,28.0,51.0,1245.0,22996.0,0.0,47.8,700.0,0.0
1342.0,2018.0,6.0,550.0,0.0,0.0,8.0,0.0,0.0,3417.0,0.0,0.0,3.0,3.0,8.0,0.0,0.0,0.0,11.0,0.0,2.0,1.0,0.0,626.0,0.0,11.0,5672.0,0.0,1.0,0.0,0.0,0.0,3.0,14.0,20.0,33.0,104.0,1810.0,5160.0,0.0,49.8,808.0,0.0
2226.0,2012.0,6.0,1426.0,0.0,0.0,20.0,0.0,0.0,165.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,305.0,0.0,11.0,4767.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,5.0,5.0,24.0,630.0,11655.0,0.0,43.9,401.0,0.0
1704.0,2012.0,8.0,200.0,0.0,0.0,139.0,1.0,0.0,189.0,0.0,0.0,31.0,21.0,9.0,0.0,6.0,0.0,8.0,0.0,0.0,8.0,0.0,430.0,2.0,9.0,2275.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,9.0,147.0,1211.0,0.0,46.2,615.0,0.0
2271.0,2013.0,7.0,200.0,0.0,6.0,136.0,0.0,0.0,2898.0,0.0,0.0,0.0,3.0,4.0,0.0,1.0,0.0,3.0,0.0,2.0,1.0,0.0,210.0,0.0,16.0,6924.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,14.0,39.0,1640.0,10909.0,0.0,68.5,257.0,0.0
1342.0,2014.0,6.0,542.0,0.0,0.0,20.0,1.0,0.0,137.0,0.0,0.0,0.0,140.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,435.0,3.0,38.0,1714.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,27.0,79.0,571.0,16524.0,32312.0,0.0,45.5,613.0,0.0
2400.0,2015.0,4.0,200.0,0.0,0.0,16.0,0.0,0.0,173.0,0.0,0.0,0.0,11.0,8.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,437.0,0.0,7.0,1167.0,0.0,18.0,0.0,0.0,1.0,1.0,13.0,15.0,19.0,32.0,529.0,3321.0,0.0,44.8,688.0,0.0
7789.0,2012.0,4.0,200.0,0.0,3.0,4.0,0.0,0.0,44.0,0.0,0.0,0.0,91.0,16.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,412.0,0.0,13.0,3255.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,26.0,48.0,450.0,7823.0,27627.0,0.0,57.3,511.0,0.0
1972.0,2016.0,5.0,200.0,0.0,3.0,119.0,0.0,0.0,3076.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,293.0,1.0,6.0,867.0,0.0,2.0,2.0,0.0,0.0,1.0,16.0,19.0,27.0,76.0,610.0,2783.0,0.0,43.7,409.0,0.0
8350.0,2018.0,2.0,7767.0,0.0,0.0,3.0,0.0,0.0,127.0,0.0,0.0,0.0,5.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,127.0,1.0,19.0,7415.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,9.0,71.0,4117.0,20383.0,0.0,64.8,136.0,0.0
1395.0,2015.0,8.0,200.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,1.0,64.0,8.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,374.0,0.0,17.0,4381.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,37.0,58.0,398.0,9019.0,26519.0,0.0,57.4,554.0,0.0
2008.0,2008.0,6.0,200.0,0.0,4.0,4.0,1.0,0.0,1724.0,0.0,0.0,0.0,121.0,10.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,453.0,1.0,10.0,1197.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,11.0,225.0,2934.5,13494.0,0.0,42.4,593.0,0.0
4265.0,2015.0,10.0,200.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,8.0,6.0,0.0,2.0,0.0,5.0,0.0,4.0,0.0,0.0,299.0,1.0,12.0,8990.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,28.0,63.0,270.0,4326.0,21374.0,0.0,67.7,355.0,0.0
7381.0,2008.0,8.0,200.0,0.0,5.0,1.0,1.0,1.0,2824.0,0.0,0.0,0.0,31.0,7.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,455.0,1.0,12.0,7451.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,13.0,25.0,162.0,1966.5,3932.5,0.0,54.2,560.0,0.0
5809.0,2018.0,8.0,375.0,0.0,3.0,0.0,0.0,0.0,3347.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,146.0,1.0,17.0,6910.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,37.0,843.0,11020.0,0.0,54.2,166.0,0.0
1699.0,2018.0,9.0,393.0,0.0,1.0,8.0,0.0,0.0,3206.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417.0,0.0,5.0,1388.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,39.0,1065.0,13861.0,0.0,46.6,637.0,0.0
2244.0,2009.0,12.0,1444.0,0.0,1.0,15.0,1.0,0.0,141.0,0.0,0.0,0.0,137.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,452.0,0.0,1.0,3421.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,48.0,350.0,6668.0,13946.0,0.0,47.6,690.0,1.0
2079.0,2010.0,3.0,200.0,0.0,3.0,458.0,0.0,0.0,3287.0,0.0,0.0,0.0,12.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,475.0,2.0,6.0,1103.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,11.0,14.0,26.0,418.0,3106.0,0.0,44.6,714.0,0.0
1791.0,2012.0,4.0,200.0,0.0,1.0,15.0,0.0,0.0,111.0,0.0,0.0,0.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,260.0,0.0,16.0,10090.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,60.0,61.0,322.0,6151.0,23190.0,0.0,67.1,317.0,0.0
1532.0,2015.0,8.0,200.0,0.0,1.0,5.0,2.0,0.0,3041.0,0.0,0.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342.0,0.0,9.0,1347.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,53.0,82.0,387.0,20182.0,32545.0,0.0,73.8,459.0,0.0
13334.0,2013.0,11.0,375.0,0.0,2.0,5.0,0.0,0.0,3262.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,33.0,7264.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,52.0,77.0,266.0,12039.0,27001.0,0.0,69.4,57.0,0.0
3592.0,2020.0,5.0,592.0,0.0,3.0,124.0,0.0,0.0,3493.0,0.0,0.0,0.0,32.0,8.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,302.0,2.0,14.0,3641.0,1.0,3.0,0.0,0.0,2.0,4.0,5.0,35.0,59.0,263.0,15742.0,38840.0,0.0,56.0,348.0,0.0
2642.0,2014.0,3.0,200.0,0.0,25.0,404.0,1.0,0.0,3425.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,284.0,0.0,10.0,2775.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,293.0,2040.0,0.0,59.4,338.0,1.0
5161.0,2018.0,5.0,550.0,0.0,2.0,17.0,0.0,0.0,3142.0,0.0,0.0,0.0,91.0,20.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,428.0,2.0,22.0,2681.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,35.0,75.0,686.0,21446.0,27486.0,0.0,51.4,574.0,0.0
5699.0,2018.0,2.0,200.0,0.0,0.0,107.0,0.0,0.0,3283.0,0.0,0.0,0.0,42.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,521.0,0.0,7.0,1095.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,11.0,32.0,457.0,2528.0,0.0,46.3,661.0,0.0
8336.0,2017.0,7.0,200.0,0.0,0.0,1.0,0.0,0.0,14.0,0.0,0.0,2.0,5.0,29.0,0.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,296.0,0.0,54.0,7457.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,36.0,46.0,140.0,82530.0,233027.0,0.0,63.0,355.0,0.0
1320.0,2010.0,20.0,200.0,0.0,7.0,188.0,0.0,0.0,2920.0,0.0,0.0,1.0,50.0,27.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,217.0,1.0,2727.0,9648.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,44.0,72.0,818.0,14468.0,27978.0,0.0,65.9,203.0,0.0
1353.0,2008.0,2.0,375.0,0.0,6.0,100.0,1.0,0.0,3238.0,0.0,0.0,0.0,45.0,57.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,205.0,0.0,31.0,5522.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,16.0,45.0,1840.0,7642.0,0.0,63.3,238.0,0.0
4257.0,2014.0,6.0,200.0,0.0,5.0,6.0,0.0,0.0,2451.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,418.0,1.0,6.0,1237.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,87.0,111.0,324.0,1666.0,2603.0,0.0,44.4,638.0,0.0
1333.0,2009.0,11.0,200.0,0.0,4.0,2.0,1.0,0.0,2801.0,0.0,0.0,1.0,21.0,50.0,0.8,2.0,0.0,2.0,0.0,0.0,0.0,0.0,325.0,0.0,63.0,2409.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,36.0,141.0,13009.0,129308.0,0.0,45.6,373.0,0.0
3442.0,2011.0,15.0,297.0,0.0,1.0,2.0,0.0,0.0,2850.0,0.0,0.0,0.0,159.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,464.0,1.0,11.0,1232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,19.0,675.0,23083.0,0.0,42.4,592.0,0.0
2087.0,2017.0,5.0,1250.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,2.0,5.0,13.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,383.0,0.0,14.0,4255.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,13.0,538.0,5243.0,0.0,54.2,535.0,0.0
4836.0,2014.0,6.0,200.0,0.0,2.0,32.0,1.0,0.0,208.0,0.0,0.0,0.0,4.0,4.0,0.0,1.0,0.0,4.0,0.0,0.0,2.0,0.0,246.0,0.0,6.0,4857.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,22.0,264.0,1825.0,0.0,54.3,400.0,0.0
1549.0,2008.0,6.0,749.0,0.0,2.0,100.0,8.0,0.0,3406.0,0.0,0.0,0.0,127.0,5.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,405.0,0.0,13.0,7203.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,23.0,820.0,35840.0,0.0,53.1,496.0,0.0
1525.0,2012.0,8.0,375.0,0.0,2.0,0.0,0.0,0.0,3096.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,244.0,0.0,7.0,6837.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,59.0,696.0,5463.0,0.0,70.5,304.0,0.0
1988.0,2008.0,5.0,830.0,0.0,1.0,65.0,1.0,0.0,30.0,0.0,0.0,0.0,146.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,476.0,0.0,14.0,1345.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,181.0,318.0,5003.0,11717.0,0.0,44.3,662.0,0.0
4976.0,2013.0,5.0,200.0,0.0,0.0,4.0,0.0,0.0,22.0,0.0,0.0,0.0,21.0,24.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,126.0,3.0,20.0,3113.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,18.0,39.0,196.0,3253.0,11070.0,0.0,65.4,144.0,0.0
6635.0,2014.0,7.0,200.0,0.0,9.0,2.0,1.0,0.0,3089.0,0.0,0.0,2.0,146.0,78.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,0.0,387.0,1.0,30.0,9462.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,37.0,1375.0,23958.0,0.0,63.9,365.0,0.0
1189.0,2009.0,7.0,550.0,0.0,4.0,56.0,2.0,0.0,28.0,0.0,0.0,0.0,209.0,33.0,0.0,1.5,0.0,1.0,0.0,1.0,0.0,0.0,521.0,1.0,18.0,1260.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,20.0,35.0,332.0,4277.0,17505.0,0.0,44.6,728.0,0.0
10828.0,2012.0,7.0,200.0,0.0,3.0,331.0,0.0,0.0,2660.0,0.0,0.0,0.0,127.0,1.0,0.0,9.0,0.0,4.0,0.0,2.0,0.0,0.0,430.0,3.0,22.0,1116.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,19.0,204.0,1006.0,0.0,44.5,605.0,0.0
8356.0,2009.0,2.0,200.0,0.0,0.0,1.0,0.0,0.0,49.0,0.0,0.0,0.0,80.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,446.0,0.0,10.0,1174.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,144.0,11.0,234.5,1226.0,0.0,45.2,521.0,0.0
7309.0,2017.0,2.0,200.0,0.0,2.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,7.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,59.0,0.0,10.0,10780.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,4.0,7.0,26.0,1079.0,6270.0,0.0,63.6,70.0,0.0
4603.0,2013.0,5.0,200.0,0.0,3.0,14.0,0.0,0.0,3110.0,0.0,0.0,0.0,7.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,482.0,0.0,5.0,1288.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,8.0,385.0,2833.0,0.0,44.2,713.0,0.0
1357.0,2013.0,2.0,372.0,0.0,0.0,17.0,0.0,0.0,23.0,0.0,0.0,0.0,9.0,12.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,425.0,1.0,2.0,3268.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,15.0,42.0,1095.0,7624.0,0.0,47.0,592.0,0.0
7040.0,2012.0,2.0,200.0,0.0,0.0,1.0,0.0,0.0,91.0,0.0,0.0,0.0,144.0,13.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,424.0,1.0,12.0,1349.0,1.0,1.0,0.0,0.0,1.0,4.0,9.0,10.0,18.0,323.0,9846.0,33080.0,0.0,45.7,621.0,0.0
1784.0,2012.0,6.0,200.0,0.0,0.0,162.0,0.0,0.0,19.0,0.0,0.0,0.0,4.0,4.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,371.0,2.0,14.0,4359.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,27.0,420.0,4617.0,7719.0,0.0,49.4,506.0,0.0
1345.0,2015.0,9.0,545.0,0.0,1.0,0.0,0.0,0.0,2441.0,0.0,0.0,0.0,6.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,454.0,1.0,17.0,1103.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,117.0,152.0,227.0,2278.0,6829.0,0.0,46.3,682.0,0.0
1372.0,2011.0,22.0,572.0,0.0,0.0,17.0,0.0,0.0,137.0,0.0,0.0,0.0,8.0,9.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,210.0,0.0,12.0,4097.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,624.0,9439.0,0.0,58.0,283.0,0.0
1878.0,2013.0,3.0,200.0,0.0,3.0,110.0,0.0,0.0,3123.0,0.0,0.0,0.0,5.0,9.0,0.0,0.0,0.0,7.0,0.0,16.0,0.0,0.0,646.0,1.0,24.0,5360.0,1.0,18.0,0.0,0.0,0.0,0.0,9.0,25.0,52.0,186.0,1304.0,3027.0,0.0,57.8,834.0,0.0
