ANONYMOUS_1,YEAR,SAMPLE_TRANSFER_DAY,ANONYMOUS_2,AG,AL,B,BA,BE,CA,CD,CO,CR,CU,FH2O,FNOX,FOPTIMETHGLY,FOXID,FSO4,FTBN,FE,FUEL,H2O,K,LI,MG,MN,MO,NA,NI,P,PB,PQINDEX,S,SB,SI,SN,SOOTPERCENTAGE,TI,V,V100,V40,ZN,Y_LABEL
1891.0,2013.0,8.0,200.0,0.0,2.0,499.0,0.0,0.0,3213.0,0.0,0.0,0.0,2.0,13.0,5.0,1.0,11.0,19.0,7.9,20.0,0.0,0.0,7.0,0.0,12.0,0.0,34.0,2.0,0.0,838.0,0.0,6.0,4812.0,0.0,12.0,3.0,0.1,0.0,0.0,13.3,87.2,1003.0,0.0
1358.0,2017.0,12.0,550.0,0.0,2.0,112.0,7.0,0.0,3313.0,0.0,0.0,2.0,4.0,15.0,9.0,0.0,17.0,22.0,9.4,26.0,0.0,0.0,6.0,0.0,11.0,0.0,283.0,5.0,0.0,1404.0,2.0,6.0,5236.0,0.0,9.0,3.0,0.5,0.0,0.0,14.5,116.5,1569.0,0.0
9999.0,2018.0,2.0,7200.0,0.0,5.0,1.0,0.0,0.0,3606.0,0.0,0.0,0.0,0.0,15.0,7.0,0.0,14.0,19.0,9.1,6.0,0.0,0.0,2.0,0.0,12.0,0.0,231.0,1.0,0.0,1340.0,2.0,9.0,5419.0,0.0,5.0,0.0,0.2,0.0,0.0,13.9,111.9,1546.0,0.0
1686.0,2019.0,3.0,200.0,0.0,1.0,14.0,0.0,0.0,121.0,0.0,0.0,1.0,4.0,12.0,7.0,1.0,10.0,22.0,7.9,21.0,0.0,0.0,2.0,0.0,8.0,0.0,2.0,8.0,0.0,867.0,1.0,7.0,3536.0,0.0,5.0,0.0,1.9,0.0,0.0,13.7,102.3,820.0,0.0
2780.0,2010.0,4.0,200.0,0.0,0.0,2.0,0.0,0.0,380.0,0.0,0.0,3.0,21.0,11.0,5.0,0.0,10.0,17.0,8.6,27.0,0.0,0.0,5.0,0.0,13.0,1.0,3.0,10.0,1.0,1045.0,6.0,15.0,4190.0,0.0,8.0,15.0,0.2,0.0,0.0,13.6,100.8,1230.0,0.0
1606.0,2022.0,3.0,396.0,0.0,2.0,6.0,0.0,0.0,3176.0,0.0,0.0,0.0,3.0,10.0,6.0,1.0,11.0,21.0,8.8,23.0,1.0,0.0,2.0,0.0,10.0,0.0,1.0,5.0,0.0,821.0,2.0,5.0,4837.0,0.0,5.0,0.0,0.9,0.0,0.0,12.7,94.4,1063.0,0.0
2246.0,2013.0,62.0,1096.0,0.0,10.0,3.0,0.0,0.0,39.0,0.0,0.0,0.0,7.0,10.0,5.0,0.0,7.0,18.0,2.1,19.0,4.0,0.0,3.0,0.0,43.0,0.0,2.0,6.0,0.0,359.0,4.0,10.0,5322.0,0.0,5.0,2.0,0.3,0.0,0.0,8.2,55.7,409.0,1.0
1767.0,2013.0,8.0,200.0,0.0,4.0,83.0,0.0,0.0,2928.0,0.0,0.0,1.0,0.0,12.0,6.0,1.0,10.0,16.0,8.6,6.0,0.0,0.0,2.0,0.0,264.0,0.0,0.0,2.0,0.0,1171.0,0.0,7.0,6565.0,0.0,3.0,0.0,0.0,0.0,0.0,13.3,94.9,1318.0,0.0
3247.0,2012.0,10.0,200.0,0.0,0.0,3.0,0.0,0.0,63.0,0.0,0.0,3.0,4.0,13.0,7.0,1.0,12.0,20.0,9.9,28.0,0.0,0.0,3.0,0.0,391.0,1.0,156.0,2.0,0.0,813.0,4.0,9.0,3264.0,0.0,8.0,5.0,0.6,0.0,0.0,14.2,115.5,1003.0,0.0
1709.0,2009.0,4.0,200.0,0.0,0.0,19.0,0.0,0.0,142.0,0.0,0.0,5.0,7.0,14.0,8.0,0.0,13.0,22.0,10.2,30.0,0.0,0.0,2.0,0.0,371.0,0.0,151.0,3.0,0.0,927.0,1.0,9.0,5554.0,0.0,10.0,0.0,0.7,0.0,0.0,14.3,118.1,1114.0,0.0
2061.0,2009.0,5.0,200.0,0.0,3.0,171.0,0.0,0.0,92.0,0.0,0.0,0.0,1.0,13.0,6.0,1.0,11.0,20.0,7.8,20.0,0.0,0.0,3.0,0.0,9.0,0.0,42.0,3.0,0.0,893.0,1.0,16.0,9443.0,0.0,9.0,1.0,0.4,0.0,0.0,13.7,99.5,998.0,0.0
1263.0,2010.0,3.0,463.0,0.0,4.0,3.0,4.0,0.0,47.0,0.0,0.0,0.0,8.0,14.0,7.0,0.0,16.0,20.0,9.3,4.0,0.0,0.0,2.0,0.0,9.0,0.0,240.0,2.0,0.0,1093.0,2.0,8.0,5178.0,0.0,4.0,0.0,0.0,0.0,0.0,13.9,115.1,1290.0,0.0
5186.0,2016.0,3.0,200.0,0.0,2.0,2.0,0.0,0.0,2751.0,0.0,0.0,2.0,14.0,17.0,10.0,1.0,19.0,27.0,7.9,38.0,0.0,0.0,2.0,0.0,14.0,0.0,260.0,2.0,0.0,1174.0,2.0,14.0,4732.0,0.0,27.0,0.0,2.0,0.0,0.0,14.5,115.7,1409.0,0.0
3747.0,2013.0,8.0,200.0,0.0,4.0,54.0,0.0,0.0,2891.0,0.0,0.0,0.0,3.0,11.0,7.0,1.0,13.0,20.0,8.5,17.0,0.0,0.0,1.0,0.0,12.0,0.0,0.0,5.0,0.0,1027.0,4.0,6.0,11820.0,0.0,6.0,0.0,0.2,0.0,0.0,13.3,95.0,1159.0,0.0
4745.0,2014.0,5.0,200.0,0.0,5.0,341.0,0.0,0.0,3178.0,0.0,0.0,5.0,3.0,19.0,9.0,2.0,15.0,25.0,8.4,49.0,0.0,0.0,2.0,0.0,12.0,1.0,42.0,3.0,0.0,1017.0,5.0,25.0,6371.0,0.0,13.0,0.0,1.2,1.0,0.0,13.5,97.8,1210.0,0.0
3750.0,2015.0,2.0,200.0,0.0,0.0,109.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,15.0,6.0,1.0,9.0,19.0,8.7,21.0,0.0,0.0,1.0,0.0,11.0,0.0,35.0,1.0,0.0,923.0,0.0,10.0,9996.0,0.0,7.0,0.0,0.2,0.0,0.0,12.9,101.9,1033.0,0.0
3749.0,2009.0,5.0,200.0,0.0,0.0,1.0,0.0,0.0,16.0,0.0,0.0,1.0,1.0,17.0,9.0,1.0,21.0,24.0,11.0,9.0,0.0,0.0,9.0,0.0,22.0,1.0,312.0,2.0,0.0,1238.0,2.0,18.0,5433.0,2.0,8.0,1.0,0.3,0.0,0.0,14.9,120.6,1395.0,0.0
3580.0,2021.0,2.0,200.0,0.0,792.0,0.0,11.0,0.0,272.0,0.0,0.0,4.0,9.0,209.0,14.0,3.0,19.0,36.0,9.8,101.0,0.0,0.1,1.0,0.0,12.0,1.0,46.0,3.0,0.0,1099.0,2.0,16.0,8343.0,0.0,41.0,0.0,5.6,0.0,0.0,15.1,109.9,1312.0,1.0
2653.0,2013.0,8.0,200.0,0.0,0.0,1.0,0.0,0.0,2260.0,0.0,0.0,2.0,6.0,15.0,9.0,0.0,16.0,21.0,9.2,25.0,0.0,0.0,3.0,0.0,19.0,0.0,233.0,3.0,0.0,1299.0,4.0,17.0,5686.0,0.0,6.0,0.0,0.6,0.0,0.0,13.7,109.9,1684.0,0.0
1404.0,2011.0,16.0,200.0,0.0,13.0,0.0,0.0,0.0,2963.0,0.0,0.0,0.0,56.0,16.0,6.0,0.0,7.0,17.0,6.7,36.0,0.0,0.0,14.0,0.0,1104.0,1.0,75.0,18.0,0.0,692.0,21.0,4.0,2386.0,0.0,35.0,6.0,0.2,0.0,0.0,12.8,94.1,854.0,0.0
5371.0,2014.0,4.0,200.0,0.0,2.0,9.0,0.0,0.0,110.0,0.0,0.0,12.0,36.0,19.0,12.0,1.0,17.0,27.0,10.8,125.0,0.0,0.0,10.0,0.0,181.0,1.0,73.0,3.0,1.0,1150.0,8.0,38.0,8487.0,0.0,10.0,4.0,1.9,0.0,0.0,13.9,102.4,1349.0,0.0
3422.0,2022.0,2.0,378.0,0.0,2.0,4.0,0.0,0.0,3494.0,0.0,0.0,0.0,2.0,10.0,5.0,1.0,8.0,17.0,9.2,13.0,1.0,0.0,1.0,0.0,10.0,0.0,0.0,2.0,0.0,935.0,0.0,5.0,4766.0,0.0,4.0,0.0,0.5,0.0,0.0,13.1,95.9,1017.0,0.0
2030.0,2016.0,23.0,200.0,0.0,1.0,9.0,0.0,0.0,2466.0,0.0,0.0,1.0,11.0,23.0,10.0,1.0,18.0,26.0,8.5,41.0,0.0,0.0,0.0,0.0,10.0,0.0,243.0,3.0,0.0,1125.0,3.0,19.0,4452.0,0.0,12.0,0.0,2.0,0.0,0.0,14.4,116.1,1402.0,0.0
1428.0,2011.0,6.0,200.0,0.0,2.0,5.0,2.0,0.0,18.0,0.0,0.0,0.0,3.0,13.0,8.0,0.0,16.0,21.0,8.9,19.0,0.0,0.0,2.0,0.0,15.0,0.0,231.0,3.0,0.0,1167.0,4.0,3.0,4273.0,0.0,9.0,2.0,0.6,0.0,0.0,13.8,112.9,1395.0,0.0
1151.0,2013.0,4.0,351.0,0.0,2.0,18.0,0.0,0.0,1251.0,0.0,0.0,2.0,3.0,287.0,9.0,1.0,11.0,29.0,7.6,27.0,0.0,0.0,4.0,0.0,18.0,0.0,42.0,2.0,0.0,891.0,2.0,14.0,9957.0,0.0,9.0,0.0,4.9,0.0,0.0,17.4,127.3,1069.0,0.0
1675.0,2013.0,3.0,361.0,0.0,9.0,132.0,0.0,0.0,3393.0,0.0,0.0,0.0,2.0,15.0,8.0,1.0,15.0,20.0,8.4,24.0,0.0,0.0,26.0,0.0,270.0,0.0,0.0,2.0,0.0,1143.0,4.0,6.0,5899.0,0.0,5.0,1.0,0.7,0.0,0.0,13.8,96.7,1363.0,0.0
3651.0,2017.0,4.0,200.0,0.0,2.0,129.0,0.0,0.0,2920.0,0.0,0.0,1.0,5.0,10.0,5.0,0.0,9.0,17.0,8.3,23.0,0.0,0.0,1.0,0.0,62.0,0.0,1.0,2.0,0.0,961.0,3.0,17.0,3863.0,0.0,5.0,6.0,0.3,0.0,0.0,13.1,95.0,1104.0,0.0
5531.0,2019.0,1.0,200.0,0.0,2.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,3.0,12.0,6.0,0.0,9.0,17.0,8.3,23.0,0.0,0.0,2.0,0.0,80.0,0.0,5.0,4.0,0.0,896.0,2.0,5.0,3992.0,0.0,4.0,2.0,0.5,0.0,0.0,13.4,98.1,1033.0,0.0
1178.0,2017.0,4.0,200.0,0.0,3.0,2.0,7.0,0.0,2035.0,0.0,0.0,0.0,10.0,12.0,6.0,0.0,9.0,19.0,7.6,32.0,0.0,0.0,3.0,0.0,73.0,0.0,7.0,3.0,0.0,769.0,2.0,5.0,4567.0,0.0,7.0,1.0,0.6,0.0,0.0,12.43,91.6,927.0,0.0
1720.0,2011.0,7.0,200.0,0.0,1.0,0.0,0.0,0.0,119.0,0.0,0.0,2.0,16.0,10.0,4.0,0.0,10.0,17.0,8.8,26.0,0.0,0.0,4.0,0.0,13.0,2.0,1.0,7.0,0.0,1051.0,7.0,16.0,4133.0,0.0,10.0,15.0,0.2,0.0,0.0,13.2,98.5,1187.0,0.0
3622.0,2014.0,7.0,200.0,0.0,0.0,5.0,0.0,0.0,58.0,0.0,0.0,5.0,2.0,14.0,8.0,1.0,12.0,20.0,7.9,28.0,0.0,0.0,4.0,0.0,289.0,0.0,0.0,2.0,0.0,1250.0,3.0,3.0,6406.0,0.0,5.0,0.0,0.8,0.0,0.0,13.4,94.8,1448.0,0.0
1349.0,2008.0,5.0,200.0,0.0,1.0,1.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,15.0,5.0,0.0,13.0,21.0,6.0,5.0,0.0,0.0,2.0,0.0,6.0,0.0,1.0,3.0,0.0,965.0,0.0,1.0,9608.0,0.0,1.0,0.0,0.0,0.0,0.0,13.5,98.1,1128.0,0.0
1746.0,2009.0,3.0,200.0,0.0,19.0,25.0,0.0,0.0,23.0,0.0,0.0,3.0,25.0,12.0,5.0,0.0,10.0,16.0,7.5,24.0,0.0,0.0,3.0,0.0,58.0,2.0,25.0,6.0,0.0,964.0,2.0,8.0,4551.0,0.0,10.0,2.0,0.0,0.0,0.0,13.4,100.4,1186.0,0.0
2719.0,2008.0,3.0,200.0,0.0,2.0,9.0,2.0,0.0,46.0,0.0,0.0,1.0,2.0,14.0,8.0,0.0,12.0,21.0,11.6,10.0,0.0,0.0,9.0,0.0,26.0,0.0,3.0,1.0,0.0,1148.0,3.0,18.0,7222.0,1.0,8.0,1.0,0.4,0.0,0.0,13.8,107.6,1261.0,0.0
2442.0,2009.0,8.0,200.0,0.0,105.0,0.0,0.0,0.0,59.0,0.0,0.0,2.0,2.0,13.0,7.0,1.0,12.0,22.0,9.7,38.0,0.0,0.0,1.0,0.0,11.0,1.0,34.0,4.0,0.0,949.0,0.0,11.0,5934.0,0.0,8.0,0.0,1.2,0.0,0.0,13.8,99.0,1081.0,1.0
2398.0,2012.0,12.0,1598.0,0.0,1.0,16.0,0.0,0.0,133.0,0.0,0.0,0.0,6.0,12.0,7.0,1.0,12.0,20.0,8.4,18.0,0.0,0.0,2.0,0.0,9.0,0.0,0.0,3.0,0.0,959.0,1.0,1.0,9431.0,0.0,4.0,0.0,0.4,0.0,0.0,11.9,81.9,1047.0,0.0
3051.0,2012.0,7.0,200.0,0.0,2.0,2.0,0.0,0.0,49.0,0.0,0.0,1.0,3.0,37.0,6.0,0.0,10.0,16.0,7.3,8.0,0.0,0.2,2.0,0.0,16.0,0.0,3.0,6.0,0.0,1079.0,0.0,4.0,7358.0,0.0,7.0,0.0,0.0,0.0,0.0,13.5,98.7,1267.0,0.0
1856.0,2017.0,5.0,356.0,0.0,0.0,0.0,0.0,0.0,126.0,0.0,0.0,0.0,0.0,16.0,8.0,2.0,14.0,24.0,8.9,17.0,0.0,0.0,0.0,0.0,7.0,0.0,33.0,2.0,0.0,925.0,1.0,15.0,5929.0,0.0,2.0,0.0,0.8,0.0,0.0,13.4,97.9,1186.0,0.0
4278.0,2013.0,5.0,200.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,2.0,33.0,12.0,6.0,1.0,9.0,16.0,8.7,29.0,0.0,0.0,6.0,0.0,254.0,2.0,0.0,4.0,0.0,1036.0,2.0,5.0,3771.0,0.0,9.0,2.0,0.1,0.0,0.0,12.5,83.5,1188.0,0.0
2092.0,2011.0,4.0,200.0,0.0,2.0,0.0,0.0,0.0,2378.0,0.0,0.0,0.0,2.0,14.0,7.0,0.0,11.0,18.0,10.2,7.0,0.0,0.0,0.0,0.0,12.0,0.0,13.0,4.0,0.0,972.0,1.0,12.0,11340.0,0.0,4.0,0.0,0.0,0.0,0.0,11.9,84.6,1119.0,0.0
1148.0,2021.0,3.0,348.0,0.0,2.0,209.0,0.0,0.0,3560.0,0.0,0.0,0.0,0.0,10.0,5.0,0.0,10.0,20.0,8.6,5.0,0.0,0.0,0.0,0.0,8.0,0.0,16.0,4.0,0.0,1138.0,1.0,5.0,5409.0,0.0,6.0,0.0,0.3,0.0,0.0,13.6,102.8,1063.0,0.0
4173.0,2019.0,9.0,572.0,0.0,1.0,8.0,0.0,0.0,3230.0,0.0,0.0,2.0,3.0,25.0,10.0,0.0,18.0,30.0,7.8,24.0,0.0,0.0,2.0,0.0,18.0,0.0,206.0,1.0,0.0,1059.0,0.0,18.0,4668.0,0.0,9.0,2.0,2.8,0.0,0.0,15.0,122.8,1155.0,0.0
2071.0,2010.0,2.0,200.0,0.0,139.0,181.0,0.0,0.0,55.0,0.0,0.0,2.0,3.0,9.0,5.0,1.0,7.0,16.0,7.3,22.0,0.0,0.0,0.0,0.0,7.0,1.0,84.0,0.0,0.0,855.0,2.0,9.0,7898.0,0.0,10.0,4.0,0.1,0.0,0.0,11.5,91.3,1031.0,1.0
1534.0,2011.0,29.0,200.0,0.0,2.0,2.0,0.0,0.0,2855.0,0.0,0.0,2.0,9.0,15.0,9.0,1.0,17.0,22.0,6.5,20.0,0.0,0.0,1.0,0.0,11.0,0.0,11.0,5.0,0.0,996.0,3.0,14.0,10590.0,0.0,13.0,0.0,0.1,0.0,0.0,14.1,104.4,1213.0,0.0
1172.0,2014.0,3.0,200.0,0.0,4.0,0.0,4.0,0.0,10.0,0.0,0.0,7.0,2.0,11.0,5.0,1.0,9.0,18.0,8.3,24.0,0.0,0.0,3.0,0.0,8.0,0.0,52.0,0.0,0.0,873.0,12.0,19.0,5090.0,0.0,9.0,1.0,0.3,0.0,0.0,14.7,115.3,1002.0,0.0
4081.0,2007.0,2.0,200.0,1.0,10.0,114.0,0.0,0.0,3136.0,0.0,0.0,1.0,1.0,14.0,8.0,0.0,16.0,20.0,11.3,6.0,0.0,0.0,7.0,0.0,13.0,0.0,208.0,4.0,0.0,1145.0,2.0,18.0,4500.0,1.0,8.0,1.0,0.3,0.0,0.0,14.1,114.1,1261.0,0.0
5911.0,2018.0,2.0,550.0,0.0,2.0,105.0,2.0,0.0,3115.0,0.0,0.0,58.0,8.0,13.0,7.0,1.0,11.0,19.0,7.1,263.0,0.0,0.0,5.5,0.0,240.0,3.0,1.0,0.0,6.0,839.0,7.0,305.0,8663.0,0.0,87.0,8.0,0.3,2.0,0.0,12.45,105.0,891.0,0.0
1293.0,2012.0,11.0,200.0,0.0,3.0,115.0,1.0,0.0,20.0,0.0,0.0,19.0,10.0,16.0,8.0,1.0,13.0,21.0,7.6,78.0,0.0,0.0,7.0,0.0,328.0,2.0,143.0,4.0,2.0,879.0,6.0,24.0,4084.0,0.0,77.0,7.0,0.6,2.0,0.0,14.2,116.5,1037.0,0.0
1469.0,2017.0,1.0,200.0,0.0,2.0,16.0,0.0,0.0,170.0,0.0,0.0,0.0,5.0,17.0,7.0,1.0,13.0,19.0,10.6,13.0,0.0,0.0,3.0,0.0,452.0,0.0,166.0,2.0,0.0,851.0,0.0,8.0,3968.0,0.0,5.0,0.0,0.2,0.0,0.0,14.6,118.2,1086.0,0.0
1634.0,2010.0,9.0,834.0,0.0,92.0,2.0,8.0,0.0,3169.0,0.0,0.0,0.0,2.0,12.0,6.0,1.0,10.0,18.0,9.4,12.0,0.0,0.0,0.0,0.0,282.0,0.0,1.0,0.0,0.0,1092.0,2.0,14.0,6092.0,0.0,3.0,1.0,0.3,0.0,0.0,13.2,99.0,1309.0,1.0
2144.0,2017.0,6.0,200.0,0.0,0.0,20.0,0.0,0.0,136.0,0.0,0.0,0.0,2.0,13.0,6.0,0.0,9.0,17.0,8.4,14.0,0.0,0.0,1.0,0.0,12.0,0.0,2.0,3.0,0.0,958.0,2.0,11.0,3833.0,0.0,4.0,1.0,0.2,0.0,0.0,13.7,101.7,1071.0,0.0
2008.0,2008.0,5.0,200.0,0.0,8.0,114.0,1.0,0.0,3182.0,0.0,0.0,2.0,3.0,14.0,10.0,1.0,18.0,24.0,11.1,30.0,0.0,0.0,9.0,0.0,16.0,1.0,229.0,2.0,1.0,1028.0,3.0,5.0,4489.0,1.0,11.0,4.0,1.3,0.0,0.0,14.4,118.4,1299.0,0.0
2056.0,2014.0,5.0,200.0,0.0,0.0,5.0,0.0,0.0,101.0,0.0,0.0,2.0,36.0,13.0,7.0,0.0,14.0,20.0,8.6,25.0,0.0,0.0,4.0,0.0,12.0,2.0,80.0,5.0,0.0,1028.0,7.0,18.0,4943.0,0.0,9.0,4.0,0.1,0.0,0.0,13.0,89.9,1184.0,0.0
1804.0,2012.0,4.0,200.0,0.0,4.0,132.0,0.0,0.0,20.0,0.0,0.0,6.0,2.0,13.0,9.0,1.0,17.0,22.0,8.3,14.0,0.0,0.0,3.0,0.0,12.0,0.0,260.0,3.0,0.0,1183.0,3.0,18.0,4337.0,2.0,8.0,0.0,0.4,0.0,1.0,15.6,126.4,1431.0,0.0
7108.0,2010.0,4.0,200.0,0.0,3.0,193.0,0.0,0.0,2569.0,0.0,1.0,2.0,4.0,18.0,7.0,0.0,10.0,19.0,12.0,8.0,0.0,0.0,4.0,0.0,438.0,1.0,1.0,0.0,0.0,863.0,2.0,9.0,8846.0,0.0,7.0,2.0,0.0,0.0,1.0,12.45,98.5,943.0,0.0
2753.0,2012.0,7.0,200.0,0.0,5.0,15.0,0.0,0.0,2876.0,0.0,0.0,4.0,2.0,14.0,7.0,2.0,11.0,22.0,8.4,40.0,0.0,0.0,9.0,0.0,10.0,0.0,43.0,3.0,0.0,984.0,3.0,30.0,10650.0,0.0,13.0,0.0,0.7,0.0,0.0,13.1,105.4,1211.0,0.0
2449.0,2017.0,4.0,200.0,0.0,8.0,211.0,0.0,0.0,3.0,0.0,0.0,0.0,8.0,15.0,8.0,0.0,17.0,23.0,8.9,15.0,0.0,0.0,1.0,0.0,12.0,0.0,262.0,2.0,0.0,1160.0,2.0,20.0,5042.0,0.0,9.0,0.0,0.3,0.0,0.0,13.0,101.7,1381.0,0.0
4490.0,2013.0,6.0,200.0,0.0,4.0,5.0,0.0,0.0,206.0,0.0,0.0,6.0,39.0,15.0,9.0,0.0,14.0,22.0,9.8,68.0,0.0,0.0,7.0,0.0,15.0,2.0,39.0,1.0,1.0,960.0,9.0,13.0,5084.0,1.0,14.0,7.0,0.9,0.0,0.0,13.2,97.9,1257.0,1.0
2009.0,2008.0,3.0,200.0,0.0,143.0,2.0,3.0,0.0,84.0,0.0,0.0,2.0,12.0,12.0,6.0,0.0,11.0,18.0,10.2,31.0,0.0,0.0,5.0,0.0,19.0,1.0,20.0,3.0,1.0,899.0,9.0,7.0,4049.0,1.0,13.0,18.0,0.1,0.0,0.0,12.3,87.4,1093.0,1.0
1719.0,2018.0,2.0,200.0,0.0,3.0,6.0,0.0,0.0,2159.0,0.0,0.0,4.0,12.0,25.0,7.0,0.0,12.0,24.0,10.4,25.0,0.0,0.0,8.0,0.0,193.0,1.0,2.0,1.0,2.0,821.0,13.0,16.0,5690.0,2.0,10.0,4.0,0.0,0.0,0.0,14.45,111.5,1009.0,0.0
2398.0,2021.0,2.0,511.0,0.0,26.0,182.0,0.0,0.0,73.0,0.0,0.0,2.0,2.0,11.0,7.0,1.0,11.0,21.0,8.7,21.0,0.0,0.0,2.0,0.0,11.0,0.0,1.0,4.0,0.0,873.0,0.0,5.0,3599.0,3.0,6.0,0.0,0.9,0.0,0.0,12.4,90.5,939.0,1.0
1714.0,2014.0,2.0,200.0,0.0,1.0,171.0,0.0,0.0,52.0,0.0,0.0,0.0,1.0,10.0,5.0,0.0,10.0,17.0,8.3,3.0,0.0,0.0,1.0,0.0,13.0,0.0,0.0,2.0,0.0,887.0,0.0,5.0,4219.0,0.0,2.0,0.0,0.0,0.0,0.0,13.4,99.2,1059.0,0.0
2071.0,2013.0,8.0,200.0,0.0,3.0,443.0,0.0,0.0,3125.0,0.0,0.0,2.0,3.0,10.0,8.0,1.0,12.0,21.0,7.6,32.0,0.0,0.0,5.0,0.0,10.0,0.0,2.0,6.0,0.0,1023.0,3.0,8.0,12600.0,0.0,17.0,2.0,0.8,0.0,0.0,13.4,90.7,1123.0,0.0
2883.0,2012.0,6.0,200.0,0.0,4.0,4.0,0.0,0.0,1994.0,0.0,0.0,1.0,2.0,11.0,8.0,1.0,11.0,20.0,7.7,14.0,0.0,0.0,2.0,0.0,13.0,0.0,12.0,2.0,0.0,876.0,3.0,15.0,8290.0,0.0,9.0,0.0,0.7,0.0,0.0,13.9,103.6,1007.0,0.0
1703.0,2007.0,12.0,903.0,0.0,1.0,15.0,1.0,0.0,174.0,0.0,0.0,3.0,2.0,11.0,7.0,0.0,12.0,19.0,8.7,22.0,0.0,0.0,11.0,0.0,13.0,0.0,1.0,4.0,0.0,991.0,4.0,23.0,10609.0,2.0,8.0,4.0,0.6,0.0,0.0,13.2,96.5,1108.0,0.0
1186.0,2008.0,3.0,200.0,1.0,8.0,14.0,1.0,0.0,3080.0,0.0,0.0,5.0,2.0,14.0,8.0,1.0,11.0,20.0,8.8,29.0,0.0,0.0,5.0,0.0,279.0,1.0,0.0,0.0,0.0,774.0,3.0,12.0,5792.0,1.0,6.0,1.0,2.2,0.0,0.0,14.05,112.5,911.0,0.0
2105.0,2013.0,8.0,200.0,0.0,0.0,2.0,0.0,0.0,54.0,0.0,0.0,0.0,1.0,13.0,5.0,0.0,12.0,17.0,6.9,7.0,0.0,0.0,0.0,0.0,913.0,0.0,60.0,0.0,0.0,935.0,0.0,16.0,2923.0,0.0,2.0,0.0,0.1,0.0,0.0,12.7,92.8,1052.0,0.0
6518.0,2014.0,4.0,200.0,0.0,6.0,187.0,1.0,0.0,3764.0,0.0,0.0,1.0,24.0,11.0,5.0,0.0,11.0,17.0,8.8,15.0,0.0,0.0,3.0,0.0,18.0,1.0,28.0,4.0,0.0,925.0,3.0,5.0,4069.0,0.0,8.0,2.0,0.0,0.0,0.0,12.7,93.8,1067.0,0.0
1000.0,2014.0,7.0,200.0,0.0,2.0,10.0,0.0,0.0,118.0,0.0,0.0,1.0,0.0,14.0,7.0,1.0,11.0,17.0,8.5,12.0,0.0,0.0,3.0,0.0,254.0,0.0,1.0,1.0,0.0,1050.0,2.0,41.0,5408.0,1.0,7.0,0.0,0.4,2.0,2.0,13.7,93.8,1214.0,0.0
2758.0,2008.0,7.0,200.0,0.0,76.0,8.0,0.0,0.0,13.0,0.0,0.0,1.0,1.0,11.0,6.0,1.0,8.0,16.0,9.2,8.0,0.0,0.0,2.0,0.0,8.0,1.0,127.0,2.0,0.0,1053.0,1.0,4.0,5217.0,0.0,4.0,2.0,0.4,0.0,0.0,14.3,108.9,1270.0,1.0
1297.0,2013.0,2.0,200.0,0.0,0.0,21.0,0.0,0.0,132.0,0.0,0.0,2.0,1.0,20.0,8.0,1.0,12.0,18.0,9.5,24.0,0.0,0.0,70.0,0.0,282.0,0.0,13.0,332.0,0.0,1177.0,7.0,22.0,6807.0,0.0,7.0,0.0,0.5,0.0,0.0,13.3,95.2,1330.0,0.0
5298.0,2016.0,5.0,200.0,0.0,3.0,207.0,0.0,0.0,3213.0,0.0,0.0,2.0,2.0,16.0,9.0,0.0,19.0,24.0,8.8,20.0,0.0,0.0,7.0,0.0,14.0,0.0,281.0,0.0,0.0,1219.0,1.0,19.0,4828.0,0.0,8.0,0.0,0.8,0.0,0.0,14.0,113.0,1435.0,0.0
1498.0,2013.0,6.0,200.0,0.0,3.0,169.0,0.0,0.0,2704.0,0.0,0.0,6.0,11.0,15.0,9.0,1.0,15.0,24.0,10.1,33.0,0.0,0.0,2.0,0.0,455.0,1.0,169.0,3.0,0.0,822.0,7.0,2.0,3498.0,0.0,11.0,0.0,1.3,0.0,0.0,15.6,127.8,1042.0,0.0
1381.0,2009.0,2.0,200.0,0.0,6.0,3.0,1.0,0.0,22.0,0.0,0.0,1.0,2.0,13.0,7.0,0.0,12.0,19.0,10.5,10.0,0.0,0.0,5.0,0.0,10.0,0.0,2.0,0.0,0.0,1023.0,1.0,11.0,10877.0,0.0,6.0,1.0,0.2,0.0,0.0,13.3,98.2,1163.0,0.0
4103.0,2014.0,7.0,200.0,0.0,8.0,28.0,0.0,0.0,2301.0,0.0,0.0,0.0,2.0,15.0,7.0,1.0,13.0,21.0,8.5,12.0,0.0,0.0,2.0,0.0,32.0,0.0,32.0,19.0,0.0,802.0,2.0,2.0,4813.0,0.0,5.0,0.0,0.4,0.0,0.0,13.4,98.5,967.0,0.0
1203.0,2008.0,10.0,403.0,0.0,6.0,8.0,6.0,0.0,2476.0,0.0,0.0,3.0,20.0,10.0,6.0,0.0,13.0,18.0,10.2,90.0,0.0,0.0,2.0,0.0,19.0,3.0,1.0,0.0,1.0,928.0,35.0,636.0,3911.0,2.0,14.0,28.0,0.3,0.0,0.0,12.9,87.6,1081.0,0.0
